customerID,churn_risk_score,usage_trend,sentiment_score,complaint_category,health_score,risk_tier,explanation
7026-YMSBE,0.04748518,Stable,0.0028055906295776,Service Quality,96.71812124550343,Healthy,"low churn risk, stable usage, and neutral recent contact history"
7341-LXCAF,0.8721939,Declining,-0.999537726243337,Technical,8.953363001346588,Critical,"high churn risk, declining usage, and negative recent complaints"
6997-UVGOX,0.0074225035,Growing,-0.999106466770172,Billing,99.49382774997503,Healthy,"low churn risk, growing usage, and negative recent complaints"
9674-EHPPG,0.049849696,Growing,0.0005696415901184,Service Quality,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
9462-MJUAW,0.646245,Declining,-0.9984099864959716,Service Quality,24.786700010299683,Critical,"moderate churn risk, declining usage, and negative recent complaints"
8128-YVJRG,0.81277025,Declining,-0.9993693232536316,Billing,13.115542829036713,Critical,"high churn risk, declining usage, and negative recent complaints"
5440-VHLUL,0.602865,Growing,0.0005696415901184,Service Quality,72.80799597501755,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
5781-BKHOP,0.008786457,Growing,-0.3325986862182617,Technical,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
4283-FUTGF,0.80384684,Declining,-0.9996175765991212,Billing,13.73645782470703,Critical,"high churn risk, declining usage, and negative recent complaints"
5213-TWWJU,0.5840036,Growing,0.984205424785614,Service Quality,88.88282746076584,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
1569-TTNYJ,0.90382385,Declining,-0.99743922551473,Service Quality,6.770741939544676,Critical,"high churn risk, declining usage, and negative recent complaints"
8628-MFKAX,0.013454079,Declining,0.0011930763721466,Service Quality,84.07611063681543,Healthy,"low churn risk, declining usage, and neutral recent contact history"
2397-BRLOM,0.8098562,Declining,-0.9989252686500548,Billing,13.326188623905184,Critical,"high churn risk, declining usage, and negative recent complaints"
7629-WIXZF,0.2653182,Growing,0.002815306186676,Other,96.46995455026627,Healthy,"low churn risk, growing usage, and neutral recent contact history"
5445-GLVOT,0.59337366,Growing,-0.3308101693789164,Billing,68.50169152021408,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
3976-HXHCE,0.0030606834,Declining,-0.9884753823280334,Billing,69.95862142881379,Healthy,"low churn risk, declining usage, and negative recent complaints"
2466-NEJOJ,0.24518573,Growing,-0.9774697422981262,Billing,83.17495256662369,Healthy,"low churn risk, growing usage, and negative recent complaints"
0254-KCJGT,0.2041957,Stable,-0.9991477529207864,Billing,70.7190851867199,Healthy,"low churn risk, stable usage, and negative recent complaints"
5472-CVMDX,0.015117006,Growing,-0.9985464513301848,Billing,98.96361278370023,Healthy,"low churn risk, growing usage, and negative recent complaints"
6461-SZMCV,0.006144702,Declining,-0.3319388031959533,Billing,79.5907888142392,Healthy,"low churn risk, declining usage, and negative recent complaints"
8150-QUDFX,0.38784313,Growing,-0.9979864358901978,Billing,72.88118422031403,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
9508-ILZDG,0.6529233,Stable,0.9997929334640504,Other,69.29226398468018,Healthy,"moderate churn risk, stable usage, and positive recent feedback"
2346-DJQTB,0.4128069,Growing,0.9998032450675964,Technical,100.0,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
1697-LYYYX,0.004208958,Stable,-0.3380949894587199,Service Quality,94.63394811376929,Healthy,"low churn risk, stable usage, and negative recent complaints"
1942-OQFRW,0.7349086,Stable,-0.9997711777687072,Service Quality,33.55983167886734,At-Risk,"high churn risk, stable usage, and negative recent complaints"
4749-VFKVB,0.73049194,Declining,-0.9987192153930664,Technical,18.88477623462677,Critical,"high churn risk, declining usage, and negative recent complaints"
9640-ZSLDC,0.2051531,Growing,-0.987471044063568,Billing,85.82721784710884,Healthy,"low churn risk, growing usage, and negative recent complaints"
4231-LZUYM,0.0067300526,Declining,-0.9987192153930664,Technical,69.5481080841273,Healthy,"low churn risk, declining usage, and negative recent complaints"
7598-UAASY,0.7909611,Declining,-0.999106466770172,Billing,14.646126925945284,Critical,"high churn risk, declining usage, and negative recent complaints"
7938-OUHIO,0.90834874,Declining,-0.994247317314148,Service Quality,6.501878499984741,Critical,"high churn risk, declining usage, and negative recent complaints"
8510-AWCXC,0.8973241,Declining,-0.9986238181591034,Billing,7.20795676112175,Critical,"high churn risk, declining usage, and negative recent complaints"
6128-AQBMT,0.74483836,Stable,-0.999106466770172,Billing,32.87471801042557,Critical,"high churn risk, stable usage, and negative recent complaints"
3594-BDSOA,0.03706574,Growing,0.3284547130266825,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0431-APWVY,0.39375135,Declining,-0.999261200428009,Technical,42.448487281799316,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
5133-VRSAB,0.37868828,Stable,-0.9954936901728312,Service Quality,58.559415340423584,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
5996-DAOQL,0.45779073,Stable,-0.9969324469566344,Billing,53.00066202878952,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
6838-YAUVY,0.15456082,Growing,0.9998779296875,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0484-JPBRU,0.18899287,Growing,-0.9880944788455964,Billing,86.94908171892166,Healthy,"low churn risk, growing usage, and negative recent complaints"
7883-ROJOC,0.29536465,Growing,-0.0066334605216979,Service Quality,94.22497272491455,Healthy,"low churn risk, growing usage, and neutral recent contact history"
0244-LGNFY,0.0051748822,Stable,-0.9983132680257162,Service Quality,84.66305922251195,Healthy,"low churn risk, stable usage, and negative recent complaints"
7274-CGTOD,0.017994883,Growing,-0.9964832663536072,Service Quality,98.79310922697186,Healthy,"low churn risk, growing usage, and negative recent complaints"
4295-YURET,0.05936826,Growing,-0.9979864358901978,Billing,95.87442524731159,Healthy,"low churn risk, growing usage, and negative recent complaints"
3426-NIYYL,0.6341245,Declining,-0.999675989151001,Service Quality,25.616143941879272,Critical,"moderate churn risk, declining usage, and negative recent complaints"
8225-BTJAU,0.8078237,Declining,-0.997729390859604,Billing,13.486398905515669,Critical,"high churn risk, declining usage, and negative recent complaints"
4635-EJYPD,0.0037697395,Growing,-0.9987192153930664,Technical,99.75533000193536,Healthy,"low churn risk, growing usage, and negative recent complaints"
1866-ZSLJM,0.08401441,Growing,0.0005696415901184,Service Quality,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
4636-TVXVG,0.021061013,Stable,-0.0072568953037261,Service Quality,98.41687569394708,Healthy,"low churn risk, stable usage, and neutral recent contact history"
4236-UJPWO,0.685884,Growing,-0.9980308413505554,Billing,52.017657458782196,At-Risk,"high churn risk, growing usage, and negative recent complaints"
9392-XBGTD,0.016586347,Declining,0.0010850131511688,Service Quality,83.85523093864322,Healthy,"low churn risk, declining usage, and neutral recent contact history"
3387-VATUS,0.93186504,Declining,-0.999125063419342,Billing,4.782571494579315,Critical,"high churn risk, declining usage, and negative recent complaints"
6402-SSEJG,0.17809014,Growing,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
1143-NMNQJ,0.93267244,Declining,-0.999294380346934,Billing,4.723513424396515,Critical,"high churn risk, declining usage, and negative recent complaints"
1169-SAOCL,0.5516281,Growing,0.9998032450675964,Technical,91.38308078050613,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
1110-KYLGQ,0.30007777,Growing,0.984205424785614,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
9929-PLVPA,0.1980678,Stable,0.9998779296875,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
3518-PZXZQ,0.8493642,Growing,-0.3254619042078654,Technical,50.6625759601593,At-Risk,"high churn risk, growing usage, and negative recent complaints"
2371-JUNGC,0.1361211,Growing,-0.9954936901728312,Service Quality,90.53911805152893,Healthy,"low churn risk, growing usage, and negative recent complaints"
7693-QPEFS,0.47553325,Growing,1.6033649444580078e-05,Service Quality,81.71291321516037,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
0924-BJCRC,0.36554033,Growing,-0.3365076382954915,Service Quality,84.36456263065338,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5074-FBGHB,0.58357173,Growing,-0.9982894062995912,Billing,59.175637662410736,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
2351-BKRZW,0.046209015,Growing,-0.9996469020843506,Billing,96.77066542208195,Healthy,"low churn risk, growing usage, and negative recent complaints"
4455-BFSPD,0.21433197,Stable,0.0112040936946868,Billing,85.16482353210449,Healthy,"low churn risk, stable usage, and neutral recent contact history"
0415-MOSGF,0.6796903,Declining,-0.9997078776359558,Service Quality,22.426060736179352,Critical,"high churn risk, declining usage, and negative recent complaints"
1724-BQUHA,0.9063627,Declining,-0.999261200428009,Technical,6.565692126750946,Critical,"high churn risk, declining usage, and negative recent complaints"
3948-KXDUF,0.019480333,Growing,-0.9979864358901978,Billing,98.66658017039299,Healthy,"low churn risk, growing usage, and negative recent complaints"
2323-ARSVR,0.28912708,Declining,-0.0072568953037261,Service Quality,64.65225085616112,At-Risk,"low churn risk, declining usage, and neutral recent contact history"
0815-MFZGM,0.1062552,Stable,-0.3313167293866475,Other,87.59238481521606,Healthy,"low churn risk, stable usage, and negative recent complaints"
4826-XTSOH,0.9650041,Declining,-0.9994388222694396,Billing,2.4581316113472003,Critical,"high churn risk, declining usage, and negative recent complaints"
5480-XTFFL,0.033297777,Growing,-0.9980957806110382,Service Quality,97.6977188885212,Healthy,"low churn risk, growing usage, and negative recent complaints"
8295-FHIVV,0.25659797,Growing,0.9998779296875,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
2495-INZWQ,0.82793766,Declining,-0.9995808005332948,Technical,12.050651609897612,Critical,"high churn risk, declining usage, and negative recent complaints"
9086-YJYXS,0.24678008,Stable,-0.9774697422981262,Billing,68.06334808468819,Healthy,"low churn risk, stable usage, and negative recent complaints"
1179-INLAT,0.040878747,Growing,-0.99967622756958,Service Quality,97.14334432035685,Healthy,"low churn risk, growing usage, and negative recent complaints"
7909-FIOIY,0.3776981,Stable,-0.9774697422981262,Billing,58.89908730983734,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
4139-SUGLD,0.39290962,Declining,-0.9884753823280334,Billing,42.669196128845215,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
6857-VWJDT,0.9516417,Declining,-0.994247317314148,Service Quality,3.4713727235794067,Critical,"high churn risk, declining usage, and negative recent complaints"
6351-SCJKT,0.49822754,Growing,0.3406770428021748,Billing,85.23422807455063,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
5468-BPMMO,0.034715727,Stable,-0.9774697422981262,Billing,82.90785297751427,Healthy,"low churn risk, stable usage, and negative recent complaints"
5624-BQSSA,0.6980517,Declining,-0.9991560379664104,Billing,21.149041056632996,Critical,"high churn risk, declining usage, and negative recent complaints"
0197-PNKNK,0.07666429,Growing,0.984205424785614,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
2439-QKJUL,0.2579274,Stable,-0.9979864358901978,Billing,66.97528630495071,Healthy,"low churn risk, stable usage, and negative recent complaints"
1194-SPVSP,0.47883496,Stable,0.0008279681205749,Billing,66.49397253990173,Healthy,"moderate churn risk, stable usage, and neutral recent contact history"
9534-NSXEM,0.034011297,Growing,-0.9980957806110382,Service Quality,97.6477725058794,Healthy,"low churn risk, growing usage, and negative recent complaints"
2408-WITXK,0.74366945,Declining,-0.99967622756958,Service Quality,17.94799506664276,Critical,"high churn risk, declining usage, and negative recent complaints"
8929-KSWIH,0.1312423,Stable,0.9998584985733032,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
2250-IVBWA,0.30267614,Stable,-0.3309862414995829,Billing,73.84787648916245,Healthy,"low churn risk, stable usage, and negative recent complaints"
1810-MVMAI,0.17197582,Growing,-0.99747234582901,Service Quality,87.99960732460022,Healthy,"low churn risk, growing usage, and negative recent complaints"
9506-UXUSK,0.77962804,Declining,0.9996423721313475,Technical,45.42067289352417,At-Risk,"high churn risk, declining usage, and positive recent feedback"
1229-RCALF,0.09438467,Growing,-0.9985449612140656,Billing,93.41489866375923,Healthy,"low churn risk, growing usage, and negative recent complaints"
3572-UOLYZ,0.4510332,Stable,-0.3250213861465454,Billing,63.552354872226715,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
1429-UYJSV,0.08310152,Stable,-0.0050209462642669,Service Quality,94.10757951438427,Healthy,"low churn risk, stable usage, and neutral recent contact history"
5577-OTWWW,0.47938392,Declining,-0.9994687139987946,Service Quality,36.4510951936245,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
6100-QQHEB,0.8136354,Declining,-0.999345580736796,Service Quality,13.05533766746521,Critical,"high churn risk, declining usage, and negative recent complaints"
6366-XIVKZ,0.32569847,Growing,-0.994247317314148,Service Quality,77.28739768266678,Healthy,"low churn risk, growing usage, and negative recent complaints"
3470-OBUET,0.11376107,Growing,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
2770-NSVDG,0.47747308,Growing,0.000542014837265,Technical,81.58501461148262,Healthy,"moderate churn risk, growing usage, and neutral recent contact history"
9375-MHRRS,0.44858626,Stable,-0.9986238181591034,Billing,53.61960485577583,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
2634-HCZGT,0.35313556,Declining,-0.999391347169876,Billing,45.28964087367058,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
7503-QQRVF,0.70021766,Declining,-0.995859831571579,Service Quality,21.04686602950096,Critical,"high churn risk, declining usage, and negative recent complaints"
4860-YZGZM,0.077667855,Growing,-0.3325753609339396,Billing,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
6599-GZWCM,0.21901758,Growing,-0.998059332370758,Billing,84.69787940382957,Healthy,"low churn risk, growing usage, and negative recent complaints"
2691-NZETQ,0.9036048,Declining,-0.9994810223579408,Service Quality,6.755448281764982,Critical,"high churn risk, declining usage, and negative recent complaints"
4404-HIBDJ,0.12634356,Declining,-0.997644861539205,Billing,61.1912776529789,At-Risk,"low churn risk, declining usage, and negative recent complaints"
5533-NHFRF,0.62846804,Stable,-0.991147538026174,Billing,41.1400243639946,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
7037-MTYVW,0.040053125,Growing,0.9998779296875,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
4760-THGOT,0.5918809,Growing,-0.9774697422981262,Billing,58.906289637088776,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
7295-JOMMD,0.89696395,Declining,-0.9991500079631804,Technical,7.225273102521898,Critical,"high churn risk, declining usage, and negative recent complaints"
4016-BJKTZ,0.43927205,Growing,-0.9880944788455964,Billing,69.42953959107399,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
6584-VQMYT,0.10327383,Growing,-0.0072568953037261,Service Quality,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
9838-BFCQT,0.0044882908,Stable,-0.0068905055522918,Billing,99.58246206399053,Healthy,"low churn risk, stable usage, and neutral recent contact history"
2790-XUYMV,0.010163161,Growing,-0.9916457335154216,Billing,99.41389272920787,Healthy,"low churn risk, growing usage, and negative recent complaints"
0581-MDMPW,0.62033504,Stable,0.3284547130266825,Other,61.503367722034454,At-Risk,"moderate churn risk, stable usage, and positive recent feedback"
5013-SBUIH,0.42434075,Declining,-0.9979864358901978,Billing,40.32635062932968,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
1023-BQXZE,0.0476889,Growing,-0.9987192153930664,Technical,96.68098866939545,Healthy,"low churn risk, growing usage, and negative recent complaints"
9163-GHAYE,0.3833264,Growing,-0.9961168766021729,Billing,73.22539806365967,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
3904-UKFRE,0.8323661,Growing,-0.9979864358901978,Billing,41.764575839042664,At-Risk,"high churn risk, growing usage, and negative recent complaints"
5353-WILCI,0.24507909,Growing,0.9998032450675964,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
0709-TVGUR,0.83693016,Declining,-0.99747234582901,Service Quality,11.452803909778595,Critical,"high churn risk, declining usage, and negative recent complaints"
0058-EVZWM,0.30549482,Stable,0.9998032450675964,Technical,93.61241161823273,Healthy,"low churn risk, stable usage, and positive recent feedback"
6023-YEBUP,0.81536674,Declining,-0.994247317314148,Service Quality,13.010618090629578,Critical,"high churn risk, declining usage, and negative recent complaints"
7209-JCUDS,0.8744791,Declining,-0.9992488622665404,Service Quality,8.797729015350344,Critical,"high churn risk, declining usage, and negative recent complaints"
7009-PCARS,0.004566207,Growing,-0.3323008020718892,Technical,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
0519-DRGTI,0.10806215,Declining,-0.3318602840105693,Billing,72.45774537324905,Healthy,"low churn risk, declining usage, and negative recent complaints"
1017-FBQMM,0.23502816,Declining,-0.3321397701899211,Billing,63.56593206524849,At-Risk,"low churn risk, declining usage, and negative recent complaints"
3001-CBHLQ,0.8125706,Declining,-0.9986238181591034,Billing,13.140702694654465,Critical,"high churn risk, declining usage, and negative recent complaints"
1985-MBRYP,0.011511367,Growing,-0.9989537000656128,Service Quality,99.20989882200956,Healthy,"low churn risk, growing usage, and negative recent complaints"
6158-DWPZT,0.51535493,Declining,-0.9989252686500548,Billing,33.94127577543259,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
9372-TXXPS,0.014527727,Growing,0.0009084045886993,Billing,100.0,Healthy,"low churn risk, growing usage, and neutral recent contact history"
3259-QMXUN,0.091368034,Stable,-0.9975157777468364,Technical,78.6415009200573,Healthy,"low churn risk, stable usage, and negative recent complaints"
1015-JPFYW,0.038944185,Stable,-0.9994810223579408,Service Quality,82.28169173002243,Healthy,"low churn risk, stable usage, and negative recent complaints"
6645-MXQJT,0.6946204,Stable,0.0111667513847351,Billing,51.544075310230255,At-Risk,"high churn risk, stable usage, and neutral recent contact history"
4360-QRAVE,0.51111424,Growing,-0.9980957806110382,Service Quality,64.25056651234627,At-Risk,"moderate churn risk, growing usage, and negative recent complaints"
8433-WPJTV,0.41578743,Growing,-0.994247317314148,Service Quality,70.98117023706436,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
5804-JMYIO,0.028152505,Stable,-0.99747234582901,Service Quality,83.0672394670546,Healthy,"low churn risk, stable usage, and negative recent complaints"
3763-GCZHZ,0.6799602,Declining,-0.9996744592984518,Service Quality,22.407669723033905,Critical,"high churn risk, declining usage, and negative recent complaints"
6484-LATFU,0.00696244,Growing,0.9998584985733032,Service Quality,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
7599-NTMDP,0.010706594,Stable,-0.9979864358901978,Billing,84.280741866678,Healthy,"low churn risk, stable usage, and negative recent complaints"
0772-GYEQQ,0.83314675,Declining,-0.9997237026691436,Service Quality,11.683871895074846,Critical,"high churn risk, declining usage, and negative recent complaints"
0536-ACXIP,0.015482511,Stable,-0.3362537026405334,Service Quality,93.87241866439581,Healthy,"low churn risk, stable usage, and negative recent complaints"
0936-NQLJU,0.015897341,Stable,0.3336724042892456,Other,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
4831-EOBFE,0.5752091,Declining,-0.9994388222694396,Billing,29.743781983852386,Critical,"moderate churn risk, declining usage, and negative recent complaints"
1575-KRZZE,0.5033422,Declining,0.3286204536755879,Billing,54.695352017879486,At-Risk,"moderate churn risk, declining usage, and positive recent feedback"
3251-YMVWZ,0.04870428,Declining,0.9998779296875,Other,96.58886924386024,Healthy,"low churn risk, declining usage, and positive recent feedback"
4102-OQUPX,0.94863975,Declining,-0.999391347169876,Billing,3.6043472588062304,Critical,"high churn risk, declining usage, and negative recent complaints"
9170-GYZJC,0.3319855,Declining,-0.9995808005332948,Technical,46.76730275154114,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
4884-LEVMQ,0.013930869,Stable,-0.994247317314148,Service Quality,84.1111293900758,Healthy,"low churn risk, stable usage, and negative recent complaints"
8857-CUPFQ,0.0061935685,Growing,-0.332755704720815,Billing,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
7610-TVOPG,0.35658386,Stable,-0.9915198882420858,Billing,60.166331231594086,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
3638-DIMPH,0.29303262,Declining,0.0004615783691406,Technical,64.49464052915573,At-Risk,"low churn risk, declining usage, and neutral recent contact history"
1845-ZLLIG,0.6944857,Growing,-0.3325986862182617,Technical,61.397019028663635,At-Risk,"high churn risk, growing usage, and negative recent complaints"
8559-WNQZS,0.0147124855,Growing,-0.996984322865804,Billing,99.01536117307842,Healthy,"low churn risk, growing usage, and negative recent complaints"
3999-QGRJH,0.8085902,Declining,-0.9985893368721008,Billing,13.419847786426544,Critical,"high churn risk, declining usage, and negative recent complaints"
1699-UOTXU,0.0560894,Stable,-0.9882881045341492,Billing,81.24942034482956,Healthy,"low churn risk, stable usage, and negative recent complaints"
2454-RPBRZ,0.9432501,Declining,-0.9995786249637604,Service Quality,3.9788122475147247,Critical,"high churn risk, declining usage, and negative recent complaints"
0635-WKOLD,0.1258483,Stable,0.3355129758516947,Billing,96.22331410646439,Healthy,"low churn risk, stable usage, and positive recent feedback"
5993-JSUWV,0.017653102,Stable,-0.99967622756958,Service Quality,83.76913944259286,Healthy,"low churn risk, stable usage, and negative recent complaints"
4518-FZBSX,0.015797753,Stable,-0.3329999049504598,Billing,93.89915872365236,Healthy,"low churn risk, stable usage, and negative recent complaints"
5387-ASZNZ,0.066927664,Stable,0.999722808599472,Technical,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
6988-CJEYV,0.67565376,Stable,0.3340696096420288,Other,57.71528124809265,At-Risk,"high churn risk, stable usage, and positive recent feedback"
2002-MZHWP,0.6427795,Declining,-0.999261200428009,Technical,25.01651495695114,Critical,"moderate churn risk, declining usage, and negative recent complaints"
3097-FQTVJ,0.01213092,Stable,0.0011654496192932,Service Quality,99.16831735521555,Healthy,"low churn risk, stable usage, and neutral recent contact history"
5465-BUBFA,0.008320604,Stable,-0.994247317314148,Service Quality,84.50384792871773,Healthy,"low churn risk, stable usage, and negative recent complaints"
7299-GNVPL,0.39016104,Stable,0.3351197242736816,Technical,77.71552324295044,Healthy,"moderate churn risk, stable usage, and positive recent feedback"
9743-DQKQW,0.75904465,Stable,0.0001112222671508,Technical,46.86854302883148,At-Risk,"high churn risk, stable usage, and neutral recent contact history"
1215-VFYVK,0.45586452,Growing,-0.9880295395851136,Billing,68.26904058456421,Healthy,"moderate churn risk, growing usage, and negative recent complaints"
9371-BITHB,0.026196301,Stable,0.9998584985733032,Service Quality,100.0,Healthy,"low churn risk, stable usage, and positive recent feedback"
2265-CYWIV,0.9181213,Declining,-0.999106466770172,Billing,5.744913518428804,Critical,"high churn risk, declining usage, and negative recent complaints"
9093-FPDLG,0.72517914,Growing,-0.9858585298061372,Billing,49.44958254694939,At-Risk,"high churn risk, growing usage, and negative recent complaints"
0541-FITGH,0.53831977,Growing,0.3351381421089172,Service Quality,82.34468847513199,Healthy,"moderate churn risk, growing usage, and positive recent feedback"
6985-HAYWX,0.47686693,Stable,-0.9980957806110382,Service Quality,51.647878140211105,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
7508-KBIMB,0.14067946,Stable,-0.99747234582901,Service Quality,75.1903523504734,Healthy,"low churn risk, stable usage, and negative recent complaints"
6838-HVLXG,0.16393289,Growing,-0.3323833743731181,Service Quality,98.53894710540771,Healthy,"low churn risk, growing usage, and negative recent complaints"
2277-DJJDL,0.6418244,Stable,1.239776611328125e-05,Billing,55.072476267814636,At-Risk,"moderate churn risk, stable usage, and neutral recent contact history"
1897-OKVMW,0.013149809,Growing,-0.3358380794525146,Service Quality,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
5485-ITNPC,0.039064195,Growing,-0.9880944788455964,Billing,97.44408916682005,Healthy,"low churn risk, growing usage, and negative recent complaints"
0233-FTHAV,0.08620808,Growing,-0.3306924303372701,Service Quality,100.0,Healthy,"low churn risk, growing usage, and negative recent complaints"
4644-PIZRT,0.15783457,Growing,-0.9987192153930664,Technical,88.97079154849052,Healthy,"low churn risk, growing usage, and negative recent complaints"
8922-NPKBJ,0.021672543,Growing,0.9996423721313475,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
2740-TVLFN,0.74261063,Stable,-0.995859831571579,Service Quality,33.07935819029808,At-Risk,"high churn risk, stable usage, and negative recent complaints"
7771-CFQRQ,0.041804414,Growing,0.9998032450675964,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
9512-PHSMG,0.16060899,Stable,-0.995322326819102,Service Quality,73.82753565907478,Healthy,"low churn risk, stable usage, and negative recent complaints"
6963-EZQEE,0.0451378,Stable,-0.3307917515436808,Service Quality,91.87847770750523,Healthy,"low churn risk, stable usage, and negative recent complaints"
2452-KDRRH,0.69947207,Stable,-0.3325631022453308,Billing,46.04850858449936,At-Risk,"high churn risk, stable usage, and negative recent complaints"
2004-OCQXK,0.9407606,Declining,-0.9996175765991212,Billing,4.152493476867674,Critical,"high churn risk, declining usage, and negative recent complaints"
5027-QPKTE,0.80578566,Declining,-0.9987192153930664,Technical,13.614215850830078,Critical,"high churn risk, declining usage, and negative recent complaints"
4146-SVFUD,0.66379327,Stable,-0.9994810223579408,Service Quality,38.54225605726242,At-Risk,"high churn risk, stable usage, and negative recent complaints"
1564-HJUVY,0.34107104,Stable,0.3286740779876709,Billing,81.05513840913773,Healthy,"moderate churn risk, stable usage, and positive recent feedback"
3617-XLSGQ,0.18254693,Stable,0.3338446219762166,Billing,92.22938433289528,Healthy,"low churn risk, stable usage, and positive recent feedback"
7517-LDMPS,0.79334813,Growing,-0.9979864358901978,Billing,44.49583411216736,At-Risk,"high churn risk, growing usage, and negative recent complaints"
7244-KXYZN,0.030879982,Growing,-0.9995492994785308,Billing,97.84516178071499,Healthy,"low churn risk, growing usage, and negative recent complaints"
5226-NOZFC,0.69751894,Growing,-0.9994810223579408,Service Quality,51.18145853281021,At-Risk,"high churn risk, growing usage, and negative recent complaints"
2672-HUYVI,0.84344554,Declining,-0.99967622756958,Service Quality,10.96366882324219,Critical,"high churn risk, declining usage, and negative recent complaints"
1400-WIVLL,0.27360803,Stable,0.9998032450675964,Technical,95.84448665380478,Healthy,"low churn risk, stable usage, and positive recent feedback"
7508-MYBOG,0.8433431,Declining,-0.9996943771839142,Billing,10.970568805932999,Critical,"high churn risk, declining usage, and negative recent complaints"
8148-NLEGT,0.05043432,Stable,-0.9980308413505554,Billing,81.49913489818573,Healthy,"low churn risk, stable usage, and negative recent complaints"
0148-DCDOS,0.8135567,Declining,-0.9983667731285096,Service Quality,13.075531423091887,Critical,"high churn risk, declining usage, and negative recent complaints"
8347-GDTMP,0.024432544,Growing,0.9998032450675964,Technical,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
9992-RRAMN,0.8194342,Declining,-0.9987714489301046,Technical,12.658032476902008,Critical,"high churn risk, declining usage, and negative recent complaints"
6746-WAUWT,0.033497013,Growing,-0.994247317314148,Service Quality,97.74149931967258,Healthy,"low churn risk, growing usage, and negative recent complaints"
0310-MVLET,0.5159109,Declining,-0.9979864358901978,Billing,33.916438817977905,At-Risk,"moderate churn risk, declining usage, and negative recent complaints"
0428-IKYCP,0.6012642,Stable,-0.99747234582901,Service Quality,42.94942229986191,At-Risk,"moderate churn risk, stable usage, and negative recent complaints"
4550-VBOFE,0.8108989,Declining,-0.9995597998301188,Billing,13.243680000305176,Critical,"high churn risk, declining usage, and negative recent complaints"
2187-PKZAY,0.84255916,Stable,0.9998584985733032,Service Quality,56.018736362457275,At-Risk,"high churn risk, stable usage, and positive recent feedback"
4003-OCTMP,0.16761236,Growing,0.9998682141304016,Other,100.0,Healthy,"low churn risk, growing usage, and positive recent feedback"
